Timestamp,User Count,Type,Name,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%,Total Request Count,Total Failure Count,Total Median Response Time,Total Average Response Time,Total Min Response Time,Total Max Response Time,Total Average Content Size
1787651984,0,,Aggregated,0.000000,0.000000,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0,0,0,0.0,0,0,0
1787651985,25,,Aggregated,0.000000,0.000000,420,480,500,500,530,540,540,540,540,540,540,32,0,220.0,323.921263375027,63.96308099988346,544.0369049999845,197.0
1787651986,39,,Aggregated,0.000000,0.000000,490,540,720,780,900,1000,1100,2000,2000,2000,2000,64,0,490.0,496.90093398440627,63.96308099988346,1973.8469010001154,272.0625
1787651987,32,,Aggregated,32.000000,0.000000,530,870,1100,1500,1900,2000,2000,2100,2100,2100,2100,108,1,520.0,766.6871361296495,63.96308099988346,2056.4064860000144,263.7037037037037
1787651988,14,,Aggregated,30.000000,0.000000,540,1100,1500,1600,1900,2000,2000,2100,2100,2100,2100,134,1,540.0,853.5974465671827,63.96308099988346,2056.4064860000144,317.7014925373134
1787651989,0,,Aggregated,30.000000,0.000000,720,1200,1500,1600,1800,2000,2000,2100,2100,2100,2100,148,1,720.0,891.3139720540679,63.96308099988346,2056.4064860000144,349.0743243243243
1787651990,0,,Aggregated,30.000000,0.000000,720,1200,1500,1600,1800,2000,2000,2100,2100,2100,2100,148,1,720.0,891.3139720540679,63.96308099988346,2056.4064860000144,349.0743243243243
1787651991,0,,Aggregated,30.000000,0.000000,720,1200,1500,1600,1800,2000,2000,2100,2100,2100,2100,148,1,720.0,891.3139720540679,63.96308099988346,2056.4064860000144,349.0743243243243
1787651992,0,,Aggregated,30.000000,0.000000,720,1200,1500,1600,1800,2000,2000,2100,2100,2100,2100,148,1,720.0,891.3139720540679,63.96308099988346,2056.4064860000144,349.0743243243243
1787651992,0,,Aggregated,30.000000,0.000000,720,1200,1500,1600,1800,2000,2000,2100,2100,2100,2100,148,1,720.0,891.3139720540679,63.96308099988346,2056.4064860000144,349.0743243243243
1787651993,0,,Aggregated,30.000000,0.000000,720,1200,1500,1600,1800,2000,2000,2100,2100,2100,2100,148,1,720.0,891.3139720540679,63.96308099988346,2056.4064860000144,349.0743243243243
1787651994,0,,Aggregated,30.000000,0.000000,720,1200,1500,1600,1800,2000,2000,2100,2100,2100,2100,148,1,720.0,891.3139720540679,63.96308099988346,2056.4064860000144,349.0743243243243
1787651995,0,,Aggregated,30.000000,0.000000,720,1200,1500,1600,1800,2000,2000,2100,2100,2100,2100,148,1,720.0,891.3139720540679,63.96308099988346,2056.4064860000144,349.0743243243243
1787651996,0,,Aggregated,30.000000,0.000000,720,1200,1500,1600,1800,2000,2000,2100,2100,2100,2100,148,1,720.0,891.3139720540679,63.96308099988346,2056.4064860000144,349.0743243243243
1787651997,0,,Aggregated,30.000000,0.000000,720,1200,1500,1600,1800,2000,2000,2100,2100,2100,2100,148,1,720.0,891.3139720540679,63.96308099988346,2056.4064860000144,349.0743243243243
1787651998,0,,Aggregated,30.000000,0.000000,720,1200,1500,1600,1800,2000,2000,2100,2100,2100,2100,148,1,720.0,891.3139720540679,63.96308099988346,2056.4064860000144,349.0743243243243
1787651999,0,,Aggregated,30.000000,0.000000,720,1200,1500,1600,1800,2000,2000,2100,2100,2100,2100,148,1,720.0,891.3139720540679,63.96308099988346,2056.4064860000144,349.0743243243243
1787652000,0,,Aggregated,30.000000,0.000000,720,1200,1500,1600,1800,2000,2000,2100,2100,2100,2100,148,1,720.0,891.3139720540679,63.96308099988346,2056.4064860000144,349.0743243243243
1787652001,0,,Aggregated,30.000000,0.000000,720,1200,1500,1600,1800,2000,2000,2100,2100,2100,2100,148,1,720.0,891.3139720540679,63.96308099988346,2056.4064860000144,349.0743243243243
1787652002,0,,Aggregated,30.000000,0.000000,720,1200,1500,1600,1800,2000,2000,2100,2100,2100,2100,148,1,720.0,891.3139720540679,63.96308099988346,2056.4064860000144,349.0743243243243
1787652003,0,,Aggregated,30.000000,0.000000,720,1200,1500,1600,1800,2000,2000,2100,2100,2100,2100,148,1,720.0,891.3139720540679,63.96308099988346,2056.4064860000144,349.0743243243243
1787652004,0,,Aggregated,30.000000,0.000000,720,1200,1500,1600,1800,2000,2000,2100,2100,2100,2100,148,1,720.0,891.3139720540679,63.96308099988346,2056.4064860000144,349.0743243243243
1787652005,0,,Aggregated,30.000000,0.000000,720,1200,1500,1600,1800,2000,2000,2100,2100,2100,2100,148,1,720.0,891.3139720540679,63.96308099988346,2056.4064860000144,349.0743243243243
1787652006,0,,Aggregated,30.000000,0.000000,720,1200,1500,1600,1800,2000,2000,2100,2100,2100,2100,148,1,720.0,891.3139720540679,63.96308099988346,2056.4064860000144,349.0743243243243
1787652007,0,,Aggregated,30.000000,0.000000,720,1200,1500,1600,1800,2000,2000,2100,2100,2100,2100,148,1,720.0,891.3139720540679,63.96308099988346,2056.4064860000144,349.0743243243243
1787652008,0,,Aggregated,30.000000,0.000000,720,1200,1500,1600,1800,2000,2000,2100,2100,2100,2100,148,1,720.0,891.3139720540679,63.96308099988346,2056.4064860000144,349.0743243243243
1787652009,0,,Aggregated,30.000000,0.000000,720,1200,1500,1600,1800,2000,2000,2100,2100,2100,2100,148,1,720.0,891.3139720540679,63.96308099988346,2056.4064860000144,349.0743243243243
